song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
She's Out of My Life,6NGsHLZYGVAkXTFr75WWnn,57,1979-08-10,day,{'isrc': 'USSM17900822'},https://open.spotify.com/track/6NGsHLZYGVAkXTFr75WWnn,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",,,,,,,,,,,,
Forever In Blue Jeans,1K1nzhbKCNmrNXi9B07mPF,62,1978-12-16,day,{'isrc': 'USUG11400767'},https://open.spotify.com/track/1K1nzhbKCNmrNXi9B07mPF,"[{'artist_name': 'Neil Diamond', 'artist_id': '7mEIug7XUlQHikrFxjTWes'}]",0.706,0.39,9.0,-13.673,1.0,0.0324,0.0221,3.81e-05,0.0944,0.839,90.584,217533.0
Forever In Blue Jeans,1K1nzhbKCNmrNXi9B07mPF,62,1978-12-16,day,{'isrc': 'USUG11400767'},https://open.spotify.com/track/1K1nzhbKCNmrNXi9B07mPF,"[{'artist_name': 'Neil Diamond', 'artist_id': '7mEIug7XUlQHikrFxjTWes'}]",0.706,0.39,9.0,-13.673,1.0,0.0324,0.0221,3.81e-05,0.0944,0.839,90.584,217533.0
"Another Brick in the Wall, Pt. 2",4gMgiXfqyzZLMhsksGmbQV,81,1979-11-30,day,{'isrc': 'GBN9Y1100099'},https://open.spotify.com/track/4gMgiXfqyzZLMhsksGmbQV,"[{'artist_name': 'Pink Floyd', 'artist_id': '0k17h0D3J5VfsdmQ1iZtE9'}]",,,,,,,,,,,,
Tusk - 2015 Remaster,0iINibMKtoS8duvexsqnm5,57,1979-10-12,day,{'isrc': 'USRH11507787'},https://open.spotify.com/track/0iINibMKtoS8duvexsqnm5,"[{'artist_name': 'Fleetwood Mac', 'artist_id': '08GQAI4eElDnROBrJRGE0X'}]",0.628,0.779,0.0,-11.841,1.0,0.0831,0.224,0.776,0.151,0.936,180.837,217573.0
The Logical Song - Remastered 2010,6mHOcVtsHLMuesJkswc0GZ,74,1979-03-29,day,{'isrc': 'USUM71021480'},https://open.spotify.com/track/6mHOcVtsHLMuesJkswc0GZ,"[{'artist_name': 'Supertramp', 'artist_id': '3JsMj0DEzyWc0VDlHuy9Bx'}]",0.625,0.758,5.0,-6.213,0.0,0.0463,0.512,0.00022,0.153,0.695,119.719,251253.0
Love You Inside Out,73V1mhbDb7K0lqlHB82iN5,60,1979-02-05,day,{'isrc': 'NLF057990027'},https://open.spotify.com/track/73V1mhbDb7K0lqlHB82iN5,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.706,0.516,11.0,-11.037,0.0,0.0474,0.354,4.19e-06,0.205,0.833,94.716,251333.0
I Wanna Be Your Lover,2XLAzm8bMDSI7MhbRW8nVj,56,1979-10-19,day,{'isrc': 'USWB19903516'},https://open.spotify.com/track/2XLAzm8bMDSI7MhbRW8nVj,"[{'artist_name': 'Prince', 'artist_id': '5a2EaR3hamoenG9rDuVn8j'}]",,,,,,,,,,,,
The Main Event/Fight,2g5jMKl1csCP8Ufp1rUnqC,26,2002-01-29,day,{'isrc': 'USSM10006923'},https://open.spotify.com/track/2g5jMKl1csCP8Ufp1rUnqC,"[{'artist_name': 'Barbra Streisand', 'artist_id': '7jmTilWYlKOuavFfmQAcu6'}]",0.647,0.875,7.0,-8.503,1.0,0.0431,0.0502,0.0,0.172,0.684,137.391,293933.0
Does Your Mother Know,2HPB3px8MJZRMfu1L65Z41,66,1979,year,{'isrc': 'SEAYD7901060'},https://open.spotify.com/track/2HPB3px8MJZRMfu1L65Z41,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
Rock with You - Single Version,7oOOI85fVQvVnK5ynNMdW7,79,1979-08-10,day,{'isrc': 'USSM17900817'},https://open.spotify.com/track/7oOOI85fVQvVnK5ynNMdW7,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",0.808,0.535,1.0,-12.521,1.0,0.0353,0.179,9.91e-05,0.158,0.848,114.031,220627.0
Sara,0q1exbzIDRxqJ6VUKH3seg,61,1988-11-21,day,{'isrc': 'USWB19900208'},https://open.spotify.com/track/0q1exbzIDRxqJ6VUKH3seg,"[{'artist_name': 'Fleetwood Mac', 'artist_id': '08GQAI4eElDnROBrJRGE0X'}]",,,,,,,,,,,,
Chiquitita,762B4bOcXF7I2Y8UlKTyTy,73,1979,year,{'isrc': 'SEAYD7901080'},https://open.spotify.com/track/762B4bOcXF7I2Y8UlKTyTy,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
I Have A Dream,1PtJclc46wTk367PlsU6Uj,64,1979,year,{'isrc': 'SEAYD7901030'},https://open.spotify.com/track/1PtJclc46wTk367PlsU6Uj,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
Goodbye Stranger - 2010 Remastered,67oyFnjJnn78fZP9KjeZx0,67,1979-03-29,day,{'isrc': 'USUM71021482'},https://open.spotify.com/track/67oyFnjJnn78fZP9KjeZx0,"[{'artist_name': 'Supertramp', 'artist_id': '3JsMj0DEzyWc0VDlHuy9Bx'}]",0.42,0.668,1.0,-7.35,1.0,0.0517,0.607,0.016,0.0585,0.338,125.391,350573.0
Heartache Tonight - 2013 Remaster,2bzgKuK3pVez40qUvo8sYr,60,1979-09-24,day,{'isrc': 'USEE11300339'},https://open.spotify.com/track/2bzgKuK3pVez40qUvo8sYr,"[{'artist_name': 'Eagles', 'artist_id': '0ECwFtbIWEVNwjlrfc6xoL'}]",0.81,0.511,0.0,-6.454,1.0,0.0409,0.0778,0.000226,0.0714,0.858,113.153,265678.0
Gimme! Gimme! Gimme! (A Man After Midnight),3vkQ5DAB1qQMYO4Mr9zJN6,80,1979,year,{'isrc': 'SEAYD7901120'},https://open.spotify.com/track/3vkQ5DAB1qQMYO4Mr9zJN6,"[{'artist_name': 'ABBA', 'artist_id': '0LcJLqbBmaGUft1e9Mm8HV'}]",,,,,,,,,,,,
No More Tears (Enough Is Enough) (feat. Donna Summer),1wSPm3y4Lk6ABkVxCmwkZx,44,2002-01-29,day,{'isrc': 'USSM10024751'},https://open.spotify.com/track/1wSPm3y4Lk6ABkVxCmwkZx,"[{'artist_name': 'Barbra Streisand', 'artist_id': '7jmTilWYlKOuavFfmQAcu6'}, {'artist_name': 'Donna Summer', 'artist_id': '2eogQKWWoohI3BSnoG7E2U'}]",,,,,,,,,,,,
Message In A Bottle,1oYYd2gnWZYrt89EBXdFiO,77,1979-10-02,day,{'isrc': 'GBAAM0201170'},https://open.spotify.com/track/1oYYd2gnWZYrt89EBXdFiO,"[{'artist_name': 'The Police', 'artist_id': '5NGO30tJxFlKixkPSgXcFE'}]",0.577,0.808,1.0,-7.04,0.0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280.0
