song_name,song_id,popularity,release_date,release_date_precision,external_ids,spotify_url,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Open Your Heart,3kme5Qos8h04yrKxsgur79,52,2009-09-18,day,{'isrc': 'USWB10903610'},https://open.spotify.com/track/3kme5Qos8h04yrKxsgur79,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.656,0.899,5.0,-5.039,1.0,0.0565,0.0261,0.0,0.0936,0.865,113.239,229280.0
A Different Corner,1Tb9OskLklgUMb0tUBJwRy,55,1998-11-09,day,{'isrc': 'GBBBM8602005'},https://open.spotify.com/track/1Tb9OskLklgUMb0tUBJwRy,"[{'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}]",,,,,,,,,,,,
Live to Tell,095MMFhB9qxPx2VsmvjnUs,59,1986-06-30,day,{'isrc': 'USWB19903144'},https://open.spotify.com/track/095MMFhB9qxPx2VsmvjnUs,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.673,0.314,2.0,-14.156,0.0,0.0279,0.411,0.0334,0.107,0.27,109.841,353000.0
Typical Male,2fjJt3OQ8MPaZ3LMzAWiTA,50,1986-09-05,day,{'isrc': 'USCA28600035'},https://open.spotify.com/track/2fjJt3OQ8MPaZ3LMzAWiTA,"[{'artist_name': 'Tina Turner', 'artist_id': '1zuJe6b1roixEKMOtyrEak'}]",0.762,0.745,1.0,-7.772,0.0,0.0407,0.0172,0.0137,0.0612,0.794,106.013,256827.0
La Isla Bonita,6r8k1vznHrzlEKYxL4dZEe,73,1986-06-30,day,{'isrc': 'USWB19903355'},https://open.spotify.com/track/6r8k1vznHrzlEKYxL4dZEe,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",,,,,,,,,,,,
Big Love - 2017 Remaster,0hOA8SoraNo2ZP1amtVYnY,63,1987-04-13,day,{'isrc': 'USRH11602187'},https://open.spotify.com/track/0hOA8SoraNo2ZP1amtVYnY,"[{'artist_name': 'Fleetwood Mac', 'artist_id': '08GQAI4eElDnROBrJRGE0X'}]",0.709,0.699,10.0,-11.905,0.0,0.0466,0.0291,0.295,0.0673,0.592,125.377,223733.0
Brilliant Disguise,0nqbZ17t9v52SCemAm1QP0,56,1987-10-09,day,{'isrc': 'USSM18700367'},https://open.spotify.com/track/0nqbZ17t9v52SCemAm1QP0,"[{'artist_name': 'Bruce Springsteen', 'artist_id': '3eqjTLE0HfPfh78zjh6TqT'}]",0.703,0.726,9.0,-12.438,1.0,0.029,0.152,1.45e-06,0.0319,0.949,126.353,254840.0
Sweet Child O' Mine,7snQQk1zcKl8gZ92AnueZW,86,1987-07-21,day,{'isrc': 'USGF18714809'},https://open.spotify.com/track/7snQQk1zcKl8gZ92AnueZW,"[{'artist_name': ""Guns N' Roses"", 'artist_id': '3qm84nBOXUEQ2vnTfUTTFC'}]",0.446,0.952,6.0,-5.321,1.0,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067.0
Father Figure - Remastered - featured in 'Babygirl',0L0T4tMAaGqLgIVj1MOj9t,70,1987-10-30,day,{'isrc': 'GBARL1000856'},https://open.spotify.com/track/0L0T4tMAaGqLgIVj1MOj9t,"[{'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}]",0.689,0.333,3.0,-13.288,1.0,0.0262,0.163,3.36e-05,0.0853,0.284,101.988,336667.0
Monkey - Remastered,2nzPzkGP9QSZ1lqvXTfyzT,42,1987-10-30,day,{'isrc': 'GBARL1000862'},https://open.spotify.com/track/2nzPzkGP9QSZ1lqvXTfyzT,"[{'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}]",0.683,0.879,1.0,-9.487,0.0,0.0459,0.0955,0.0828,0.448,0.702,97.062,306120.0
Sign O' The Times - 2020 Remaster,7CqFMR3yj95Yuwagq5XsLR,44,1987-03-31,day,{'isrc': 'USRH12000001'},https://open.spotify.com/track/7CqFMR3yj95Yuwagq5XsLR,"[{'artist_name': 'Prince', 'artist_id': '5a2EaR3hamoenG9rDuVn8j'}]",,,,,,,,,,,,
Strangelove,6ZCyDN2ArlWB4GKAj644Cd,64,1998-09-28,day,{'isrc': 'GBAJH9800140'},https://open.spotify.com/track/6ZCyDN2ArlWB4GKAj644Cd,"[{'artist_name': 'Depeche Mode', 'artist_id': '762310PdDnwsDxAQxzQkfX'}]",,,,,,,,,,,,
Smooth Criminal - 2012 Remaster,5T7ywazdGIydr6JCW6t02j,75,1987-08-31,day,{'isrc': 'USSM11204989'},https://open.spotify.com/track/5T7ywazdGIydr6JCW6t02j,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",,,,,,,,,,,,
I Wanna Dance with Somebody (Who Loves Me),2tUBqZG2AbRi7Q0BIrVrEj,81,1987-06-02,day,{'isrc': 'USAR18700121'},https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",0.709,0.824,1.0,-8.824,1.0,0.0453,0.207,0.000307,0.0888,0.867,118.814,291293.0
Didn't We Almost Have It All,19wadMw1A8XejDV4p5wMt1,62,1987-06-02,day,{'isrc': 'USAR18700115'},https://open.spotify.com/track/19wadMw1A8XejDV4p5wMt1,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",0.54,0.489,10.0,-10.151,1.0,0.0269,0.416,0.000915,0.142,0.336,130.984,305067.0
I Still Haven't Found What I'm Looking For,6wpGqhRvJGNNXwWlPmkMyO,78,1987-03-03,day,{'isrc': 'GBUM70709783'},https://open.spotify.com/track/6wpGqhRvJGNNXwWlPmkMyO,"[{'artist_name': 'U2', 'artist_id': '51Blml2LZPmy7TTiAg47vQ'}]",0.564,0.774,1.0,-9.424,1.0,0.0368,0.0135,0.00191,0.0861,0.657,100.894,277477.0
Where Do Broken Hearts Go,7tLtIZclwLWk54PFAyDv5T,64,1987-06-02,day,{'isrc': 'USAR18700112'},https://open.spotify.com/track/7tLtIZclwLWk54PFAyDv5T,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",0.464,0.386,2.0,-12.174,1.0,0.0292,0.632,0.0,0.0682,0.251,61.868,277600.0
Who's That Girl,3G0NNqwQ1sqRpySr6soHlH,56,1987-07-21,day,{'isrc': 'USWB10002766'},https://open.spotify.com/track/3G0NNqwQ1sqRpySr6soHlH,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.625,0.646,9.0,-13.592,0.0,0.0389,0.214,0.0533,0.0525,0.826,103.893,239173.0
"(I've Had) The Time Of My Life - From ""Dirty Dancing"" Soundtrack",6W7ztLBiRzBN46ZaPAcQ0F,67,1987-09-24,day,{'isrc': 'USRC10300895'},https://open.spotify.com/track/6W7ztLBiRzBN46ZaPAcQ0F,"[{'artist_name': 'Bill Medley', 'artist_id': '1XE70WwxhnrXNAJYQQ9ygx'}, {'artist_name': 'Jennifer Warnes', 'artist_id': '1BwHztAQKypBuy5WBEdJnG'}]",,,,,,,,,,,,
I Want Your Sex - Pts. 1 & 2 Remastered,6QnFHieoch6U9J8zfv6hml,50,1987-10-30,day,{'isrc': 'GBARL1000857'},https://open.spotify.com/track/6QnFHieoch6U9J8zfv6hml,"[{'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}]",,,,,,,,,,,,
You Win Again,5mwzpzRue1SBWwrbbhXfbf,63,1987-09-01,day,{'isrc': 'USRH10722705'},https://open.spotify.com/track/5mwzpzRue1SBWwrbbhXfbf,"[{'artist_name': 'Bee Gees', 'artist_id': '1LZEQNv7sE11VDY3SdxQeN'}]",0.547,0.831,11.0,-11.298,0.0,0.0319,0.0874,8.34e-06,0.222,0.909,168.581,241400.0
With Or Without You,6ADSaE87h8Y3lccZlBJdXH,80,1987-03-03,day,{'isrc': 'GBUM70709792'},https://open.spotify.com/track/6ADSaE87h8Y3lccZlBJdXH,"[{'artist_name': 'U2', 'artist_id': '51Blml2LZPmy7TTiAg47vQ'}]",0.54,0.429,2.0,-11.822,1.0,0.0285,0.000202,0.355,0.141,0.113,110.171,295516.0
The Way You Make Me Feel - 2012 Remaster,76HKOVWqsEg26SECtmw7Rz,74,1987-08-31,day,{'isrc': 'USSM11204981'},https://open.spotify.com/track/76HKOVWqsEg26SECtmw7Rz,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",,,,,,,,,,,,
So Emotional,4l2Edgdj4vla02GCh7YyAv,56,1987-06-02,day,{'isrc': 'USAR18700122'},https://open.spotify.com/track/4l2Edgdj4vla02GCh7YyAv,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",0.698,0.792,11.0,-10.011,0.0,0.0496,0.268,5.17e-05,0.199,0.796,119.082,276667.0
"She's Like the Wind (feat. Wendy Fraser) - From ""Dirty Dancing"" Soundtrack",7BdXRaSlGAzhySfuW3y8h5,68,1987-09-24,day,{'isrc': 'USBMG0100040'},https://open.spotify.com/track/7BdXRaSlGAzhySfuW3y8h5,"[{'artist_name': 'Patrick Swayze', 'artist_id': '6dH5I8Q7HhXu74cBXkP0LD'}, {'artist_name': 'Wendy Fraser', 'artist_id': '2oSO8nxMHKOJKj7v8l0zWh'}]",0.586,0.331,4.0,-14.677,0.0,0.0295,0.256,1.67e-05,0.18,0.223,124.915,232907.0
Dirty Diana,6JZYMxvcoeLD4IifJPvDux,66,1979,year,{'isrc': 'USSM19909072'},https://open.spotify.com/track/6JZYMxvcoeLD4IifJPvDux,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",,,,,,,,,,,,
Man in the Mirror - 2012 Remaster,1kiNatIrwDusOZfR29W0LJ,66,2012-09-18,day,{'isrc': 'USSM11204986'},https://open.spotify.com/track/1kiNatIrwDusOZfR29W0LJ,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",0.808,0.812,8.0,-5.012,1.0,0.0381,0.52,7.91e-05,0.134,0.269,100.331,318680.0
Faith - Remastered - featured in 'Babygirl',0HEmnAUT8PHznIAAmVXqFJ,75,1987-10-30,day,{'isrc': 'GBARL1000855'},https://open.spotify.com/track/0HEmnAUT8PHznIAAmVXqFJ,"[{'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}]",0.887,0.48,11.0,-11.994,1.0,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,193200.0
I Just Can't Stop Loving You (feat. Siedah Garrett) - 2012 Remaster,2fytePz8UsbUr8n33QBEcm,61,2012-09-18,day,{'isrc': 'USSM11204987'},https://open.spotify.com/track/2fytePz8UsbUr8n33QBEcm,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}, {'artist_name': 'Siedah Garrett', 'artist_id': '7EVlecngyrLHfQUqFMpwkT'}]",0.657,0.467,5.0,-8.925,1.0,0.0341,0.667,1.92e-06,0.0295,0.276,100.139,251760.0
I Should Be so Lucky,0RggFSMfsJvAsrI4itTIzr,53,1988-07-04,day,{'isrc': 'GBBTK0900051'},https://open.spotify.com/track/0RggFSMfsJvAsrI4itTIzr,"[{'artist_name': 'Kylie Minogue', 'artist_id': '4RVnAU35WRWra6OZ3CbbMA'}]",,,,,,,,,,,,
The Loco-Motion,2hBR3npBmnfr1VWB3O64Jt,61,1988-07-04,day,{'isrc': 'GBBTK0900052'},https://open.spotify.com/track/2hBR3npBmnfr1VWB3O64Jt,"[{'artist_name': 'Kylie Minogue', 'artist_id': '4RVnAU35WRWra6OZ3CbbMA'}]",,,,,,,,,,,,
U Got The Look - 2020 Remaster,1NAf61L4b3jFgLJhThTQ8B,44,1987-03-31,day,{'isrc': 'USRH12000010'},https://open.spotify.com/track/1NAf61L4b3jFgLJhThTQ8B,"[{'artist_name': 'Prince', 'artist_id': '5a2EaR3hamoenG9rDuVn8j'}]",,,,,,,,,,,,
Got My Mind Set on You,4wswaG5vmNINMZcVBsAyBP,75,1987-11-02,day,{'isrc': 'GBEXP0300054'},https://open.spotify.com/track/4wswaG5vmNINMZcVBsAyBP,"[{'artist_name': 'George Harrison', 'artist_id': '7FIoB5PHdrMZVC3q2HE5MS'}]",,,,,,,,,,,,
One More Try - Remastered,5932kbyNt445gDTT2chRUS,62,1987-10-30,day,{'isrc': 'GBARL1000858'},https://open.spotify.com/track/5932kbyNt445gDTT2chRUS,"[{'artist_name': 'George Michael', 'artist_id': '19ra5tSw0tWufvUp8GotLo'}]",0.551,0.291,5.0,-12.544,1.0,0.0283,0.434,3.78e-05,0.11,0.0823,119.005,350667.0
Causing a Commotion,3sX3c6QUPSAiKf77RZRf5B,45,1987-07-21,day,{'isrc': 'USWB10002767'},https://open.spotify.com/track/3sX3c6QUPSAiKf77RZRf5B,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.771,0.749,5.0,-10.628,0.0,0.0401,0.216,0.00184,0.135,0.854,119.875,261667.0
Little Lies - 2017 Remaster,4CoSCPlKNrWli7E5kFtbcl,74,1987-04-13,day,{'isrc': 'USRH11602193'},https://open.spotify.com/track/4CoSCPlKNrWli7E5kFtbcl,"[{'artist_name': 'Fleetwood Mac', 'artist_id': '08GQAI4eElDnROBrJRGE0X'}]",0.64,0.649,2.0,-10.345,1.0,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,221053.0
Bad - 2012 Remaster,5lWFrW5T3JtxVCLDb7etPu,67,2012-09-18,day,{'isrc': 'USSM11204980'},https://open.spotify.com/track/5lWFrW5T3JtxVCLDb7etPu,"[{'artist_name': 'Michael Jackson', 'artist_id': '3fMbdgg4jU18AjLCKBhRSm'}]",0.787,0.889,8.0,-3.786,1.0,0.0397,0.00462,0.423,0.0665,0.394,114.091,247360.0
Two Hearts - 2016 Remaster,0vDSWxRlWN0LWsSQdGIPuE,53,2016-10-14,day,{'isrc': 'USRH11603369'},https://open.spotify.com/track/0vDSWxRlWN0LWsSQdGIPuE,"[{'artist_name': 'Phil Collins', 'artist_id': '4lxfqrEsLX6N1N4OCSkILp'}]",0.568,0.912,7.0,-3.25,1.0,0.0366,0.297,0.0497,0.0717,0.729,155.546,204253.0
Alphabet St.,781jv9lCKdgP3qjxocB7r8,33,1988-05-10,day,{'isrc': 'USWB19903191'},https://open.spotify.com/track/781jv9lCKdgP3qjxocB7r8,"[{'artist_name': 'Prince', 'artist_id': '5a2EaR3hamoenG9rDuVn8j'}]",,,,,,,,,,,,
Desire,4D01oA1mGouaAT7fubvKRT,57,1988-10-10,day,{'isrc': 'GBAAN8890003'},https://open.spotify.com/track/4D01oA1mGouaAT7fubvKRT,"[{'artist_name': 'U2', 'artist_id': '51Blml2LZPmy7TTiAg47vQ'}]",0.49,0.827,8.0,-9.481,1.0,0.0482,0.000212,0.00406,0.112,0.626,108.577,179360.0
Bad Medicine,72hcFp4tYkd3dbNA9dZ3Pv,69,1988-09-13,day,{'isrc': 'USPR39402228'},https://open.spotify.com/track/72hcFp4tYkd3dbNA9dZ3Pv,"[{'artist_name': 'Bon Jovi', 'artist_id': '58lV9VcRSjABbAbfWS6skp'}]",0.555,0.973,9.0,-3.804,1.0,0.035,0.048,0.0,0.0853,0.805,118.642,316707.0
Lay Your Hands On Me,4oNktvBDV8PNZqZh6MgwZ3,51,1988-09-13,day,{'isrc': 'USPR39402223'},https://open.spotify.com/track/4oNktvBDV8PNZqZh6MgwZ3,"[{'artist_name': 'Bon Jovi', 'artist_id': '58lV9VcRSjABbAbfWS6skp'}]",,,,,,,,,,,,
I Don't Wanna Go On With You Like That,2Gd10PZnMktt3Cgo9s6yi0,53,1988-06-24,day,{'isrc': 'GBAMS8800004'},https://open.spotify.com/track/2Gd10PZnMktt3Cgo9s6yi0,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",0.643,0.89,9.0,-8.359,0.0,0.0325,0.042,0.00102,0.03,0.965,134.9,275373.0
One Moment in Time,5IDUGTWbntYwO9SNmhuSWf,60,2000-05-16,day,{'isrc': 'USAR19901006'},https://open.spotify.com/track/5IDUGTWbntYwO9SNmhuSWf,"[{'artist_name': 'Whitney Houston', 'artist_id': '6XpaIBNiVzIetEPCWDvAFP'}]",,,,,,,,,,,,
I'll Be There For You,07HqIg8BnB1lJElnw2ZiSR,69,1988-09-13,day,{'isrc': 'USPR39402229'},https://open.spotify.com/track/07HqIg8BnB1lJElnw2ZiSR,"[{'artist_name': 'Bon Jovi', 'artist_id': '58lV9VcRSjABbAbfWS6skp'}]",0.437,0.727,2.0,-5.432,1.0,0.0293,0.0532,0.0,0.103,0.233,73.029,346587.0
A Groovy Kind of Love - 2016 Remaster,3BSi5qoJGLab7rn7zfmTPA,57,2016-10-14,day,{'isrc': 'USRH11603370'},https://open.spotify.com/track/3BSi5qoJGLab7rn7zfmTPA,"[{'artist_name': 'Phil Collins', 'artist_id': '4lxfqrEsLX6N1N4OCSkILp'}]",,,,,,,,,,,,
Fast Car,2M9ro2krNb7nr7HSprkEgo,80,1988-04-05,day,{'isrc': 'USEE10180719'},https://open.spotify.com/track/2M9ro2krNb7nr7HSprkEgo,"[{'artist_name': 'Tracy Chapman', 'artist_id': '7oPgCQqMMXEXrNau5vxYZP'}]",0.711,0.292,4.0,-15.523,0.0,0.037,0.313,0.0,0.131,0.194,103.951,296800.0
Love Bites - Remastered 2017,3Dfy8YIxq89i84t108TvMi,65,1987-08-03,day,{'isrc': 'GBUM71701306'},https://open.spotify.com/track/3Dfy8YIxq89i84t108TvMi,"[{'artist_name': 'Def Leppard', 'artist_id': '6H1RjVyNruCmrBEWRbD0VZ'}]",0.59,0.743,0.0,-7.078,0.0,0.0347,0.067,0.00093,0.0847,0.413,129.79,346960.0
Born To Be My Baby,50ZpPgU81payZxI2H7QXNM,62,1988-09-13,day,{'isrc': 'USPR38800037'},https://open.spotify.com/track/50ZpPgU81payZxI2H7QXNM,"[{'artist_name': 'Bon Jovi', 'artist_id': '58lV9VcRSjABbAbfWS6skp'}]",0.534,0.959,7.0,-4.289,1.0,0.0379,0.0089,0.0,0.347,0.756,131.278,280107.0
Orinoco Flow - 2009 Remaster,4bQNusmmVudLxIiexglzh6,64,1988-09-05,day,{'isrc': 'GBAHT0900037'},https://open.spotify.com/track/4bQNusmmVudLxIiexglzh6,"[{'artist_name': 'Enya', 'artist_id': '6uothxMWeLWIhsGeF7cyo4'}]",,,,,,,,,,,,
One (Remastered),0LAcM6I7ijW4VVW0aytl1t,70,1988-09-07,day,{'isrc': 'QMKHM1700138'},https://open.spotify.com/track/0LAcM6I7ijW4VVW0aytl1t,"[{'artist_name': 'Metallica', 'artist_id': '2ye2Wgw4gimLv2eAKyk1NB'}]",0.438,0.687,7.0,-9.15,1.0,0.0619,0.000668,0.0801,0.42,0.426,103.01,446146.0
Kokomo,5qHYXcVvc9xsFB2uH7GpMN,70,2003-01-01,day,{'isrc': 'USNPD0713481'},https://open.spotify.com/track/5qHYXcVvc9xsFB2uH7GpMN,"[{'artist_name': 'The Beach Boys', 'artist_id': '3oDbviiivRWhXwIE8hxkVV'}]",,,,,,,,,,,,
Especially for You,4FtZb8xUFjcgjfnNR9xUau,52,1992-08-24,day,{'isrc': 'GBBTK0900093'},https://open.spotify.com/track/4FtZb8xUFjcgjfnNR9xUau,"[{'artist_name': 'Kylie Minogue', 'artist_id': '4RVnAU35WRWra6OZ3CbbMA'}, {'artist_name': 'Jason Donovan', 'artist_id': '5bnNgwp3nooah9yHAHsnR4'}]",,,,,,,,,,,,
Like a Prayer,1z3ugFmUKoCzGsI6jdY4Ci,75,2009-09-18,day,{'isrc': 'USWB10903606'},https://open.spotify.com/track/1z3ugFmUKoCzGsI6jdY4Ci,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.624,0.842,5.0,-5.285,1.0,0.0376,0.264,2.11e-05,0.181,0.257,111.037,342680.0
Miss You Much,4r5VaK6H1bq0cTGPMTN97Z,49,1989-09-19,day,{'isrc': 'USAM10110363'},https://open.spotify.com/track/4r5VaK6H1bq0cTGPMTN97Z,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",0.702,0.975,6.0,-7.968,0.0,0.0396,0.0305,0.000134,0.165,0.646,115.185,252333.0
Another Day in Paradise - 2016 Remaster,1NCuYqMc8hKMb4cpNTcJbD,79,1989-11-20,day,{'isrc': 'USRH11602150'},https://open.spotify.com/track/1NCuYqMc8hKMb4cpNTcJbD,"[{'artist_name': 'Phil Collins', 'artist_id': '4lxfqrEsLX6N1N4OCSkILp'}]",0.78,0.565,3.0,-7.32,0.0,0.0306,0.736,0.00269,0.063,0.365,101.967,322133.0
Just Like Jesse James,5JGdpqo9wrRtOZtui5GShI,60,1989-01-01,day,{'isrc': 'USGF18923902'},https://open.spotify.com/track/5JGdpqo9wrRtOZtui5GShI,"[{'artist_name': 'Cher', 'artist_id': '72OaDtakiy6yFqkt4TsiFt'}]",0.4,0.563,8.0,-10.233,1.0,0.0307,0.17,0.0,0.133,0.442,138.006,245733.0
Express Yourself,6ioBgySxoeQKALvAeLEmId,54,2009-09-18,day,{'isrc': 'USWB10903609'},https://open.spotify.com/track/6ioBgySxoeQKALvAeLEmId,"[{'artist_name': 'Madonna', 'artist_id': '6tbjWDEIzxoDsBA1FuhfPW'}]",0.667,0.93,7.0,-4.585,1.0,0.0608,0.0108,0.0,0.176,0.893,115.57,239093.0
Alright,63W4sfeRTTiNKFLAzUJHFe,37,1989-09-19,day,{'isrc': 'USAM10110366'},https://open.spotify.com/track/63W4sfeRTTiNKFLAzUJHFe,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",,,,,,,,,,,,
Rhythm Nation,4nTYxxF8iWBq54LO3dBUie,49,1989-09-19,day,{'isrc': 'USAM10110358'},https://open.spotify.com/track/4nTYxxF8iWBq54LO3dBUie,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",0.633,0.931,1.0,-7.752,1.0,0.0686,0.0504,0.109,0.375,0.676,109.116,330933.0
Escapade,5HAv1Ckfe50DUjv8ghwTrz,54,1989-09-19,day,{'isrc': 'USAM18900717'},https://open.spotify.com/track/5HAv1Ckfe50DUjv8ghwTrz,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",,,,,,,,,,,,
The Best,6pPWRBubXOBAHnjl5ZIujB,73,1989-09-13,day,{'isrc': 'USCA28900109'},https://open.spotify.com/track/6pPWRBubXOBAHnjl5ZIujB,"[{'artist_name': 'Tina Turner', 'artist_id': '1zuJe6b1roixEKMOtyrEak'}]",,,,,,,,,,,,
Come Back To Me,0NSSqYISjnav81CEn6EgBY,45,1989-09-19,day,{'isrc': 'USAM18900853'},https://open.spotify.com/track/0NSSqYISjnav81CEn6EgBY,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",,,,,,,,,,,,
Black Cat,4tYpYYoOI7WDxbCnPninwE,41,1989-09-19,day,{'isrc': 'USAM18900851'},https://open.spotify.com/track/4tYpYYoOI7WDxbCnPninwE,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",,,,,,,,,,,,
If I Could Turn Back Time,6mYrhCAGWzTdF8QnKuchXM,72,1989-01-01,day,{'isrc': 'USGF18923901'},https://open.spotify.com/track/6mYrhCAGWzTdF8QnKuchXM,"[{'artist_name': 'Cher', 'artist_id': '72OaDtakiy6yFqkt4TsiFt'}]",0.658,0.575,11.0,-10.365,1.0,0.0267,0.243,0.0,0.122,0.504,108.329,239827.0
Love Will Never Do (Without You),1SkJ8HjZUZRPYT3R2rh5sA,45,1989-09-19,day,{'isrc': 'USAM19500719'},https://open.spotify.com/track/1SkJ8HjZUZRPYT3R2rh5sA,"[{'artist_name': 'Janet Jackson', 'artist_id': '4qwGe91Bz9K2T8jXTZ815W'}]",,,,,,,,,,,,
Sacrifice,0e3yhVeNaTfKIWQRw9U9sY,75,1989-08-29,day,{'isrc': 'GBALX8900001'},https://open.spotify.com/track/0e3yhVeNaTfKIWQRw9U9sY,"[{'artist_name': 'Elton John', 'artist_id': '3PhoLpVuITZKcymswpck5b'}]",,,,,,,,,,,,
We Didn't Start the Fire,3Cx4yrFaX8CeHwBMReOWXI,76,1989-10-17,day,{'isrc': 'USSM18900217'},https://open.spotify.com/track/3Cx4yrFaX8CeHwBMReOWXI,"[{'artist_name': 'Billy Joel', 'artist_id': '6zFYqv1mOsgBRQbae3JJ9e'}]",0.712,0.967,7.0,-5.206,1.0,0.047,0.0771,0.0,0.356,0.895,145.024,287733.0
Personal Jesus - Single Version,4UCTgh5jvtqoaMX6MAhUNn,69,1998-09-28,day,{'isrc': 'GBAJH9800145'},https://open.spotify.com/track/4UCTgh5jvtqoaMX6MAhUNn,"[{'artist_name': 'Depeche Mode', 'artist_id': '762310PdDnwsDxAQxzQkfX'}]",,,,,,,,,,,,
Batdance,4DbUk1qwcz9KKcUY4t8f8u,45,1989-06-20,day,{'isrc': 'USWB19900683'},https://open.spotify.com/track/4DbUk1qwcz9KKcUY4t8f8u,"[{'artist_name': 'Prince', 'artist_id': '5a2EaR3hamoenG9rDuVn8j'}]",,,,,,,,,,,,
Little Red Corvette,1gnkotdghLOSDg4OoliVRD,44,1993-09-14,day,{'isrc': 'USWB10003038'},https://open.spotify.com/track/1gnkotdghLOSDg4OoliVRD,"[{'artist_name': 'Prince', 'artist_id': '5a2EaR3hamoenG9rDuVn8j'}]",,,,,,,,,,,,
1999 - 2019 Remaster,2QSUyofqpGDCo026OPiTBQ,56,1982-10-27,day,{'isrc': 'USRH11902851'},https://open.spotify.com/track/2QSUyofqpGDCo026OPiTBQ,"[{'artist_name': 'Prince', 'artist_id': '5a2EaR3hamoenG9rDuVn8j'}]",,,,,,,,,,,,
I Would Die 4 U,3QszJeuSyyZQmD9pY1tqpo,59,1984-06-25,day,{'isrc': 'USWB12402102'},https://open.spotify.com/track/3QszJeuSyyZQmD9pY1tqpo,"[{'artist_name': 'Prince', 'artist_id': '5a2EaR3hamoenG9rDuVn8j'}]",,,,,,,,,,,,
Let's Go Crazy,6FMIVQPZg9cmMY8hPxAacD,66,1984-06-25,day,{'isrc': 'USWB19903188'},https://open.spotify.com/track/6FMIVQPZg9cmMY8hPxAacD,"[{'artist_name': 'Prince', 'artist_id': '5a2EaR3hamoenG9rDuVn8j'}]",,,,,,,,,,,,
Purple Rain,1uvyZBs4IZYRebHIB1747m,75,1984-06-25,day,{'isrc': 'USWB10001880'},https://open.spotify.com/track/1uvyZBs4IZYRebHIB1747m,"[{'artist_name': 'Prince', 'artist_id': '5a2EaR3hamoenG9rDuVn8j'}]",,,,,,,,,,,,
When Doves Cry,6sby78fghipoXHQLeeZFFH,71,1984-06-25,day,{'isrc': 'USWB10001877'},https://open.spotify.com/track/6sby78fghipoXHQLeeZFFH,"[{'artist_name': 'Prince', 'artist_id': '5a2EaR3hamoenG9rDuVn8j'}]",,,,,,,,,,,,
